course_id,course_name,disciplina,credits,trimester
13684,Software Engineering,Software Design Patterns,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12786,Software Engineering,Introduction to SRE,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12786,Software Engineering,Introduction to SRE,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13685,Software Engineering,Introduction to Finance,5,1
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12787,Software Engineering,Advanced Operating Systems,5,3
12782,Software Engineering,Advanced Databases (NoSQL),5,2
12785,Software Engineering,Introduction to Game Development,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12794,Software Engineering,Analytic methods in Computer Science,5,1
13685,Software Engineering,Introduction to Finance,5,1
12787,Software Engineering,Advanced Operating Systems,5,3
12782,Software Engineering,Advanced Databases (NoSQL),5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13685,Software Engineering,Introduction to Finance,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12787,Software Engineering,Advanced Operating Systems,5,3
12782,Software Engineering,Advanced Databases (NoSQL),5,2
12786,Software Engineering,Introduction to SRE,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12786,Software Engineering,Introduction to SRE,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12794,Software Engineering,Analytic methods in Computer Science,5,1
13685,Software Engineering,Introduction to Finance,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12787,Software Engineering,Advanced Operating Systems,5,3
12782,Software Engineering,Advanced Databases (NoSQL),5,2
12785,Software Engineering,Introduction to Game Development,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12786,Software Engineering,Introduction to SRE,4,3
12801,Software Engineering,Advanced programming 1,5,2
12794,Software Engineering,Analytic methods in Computer Science,5,1
13685,Software Engineering,Introduction to Finance,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12786,Software Engineering,Introduction to SRE,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12786,Software Engineering,Introduction to SRE,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13685,Software Engineering,Introduction to Finance,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12785,Software Engineering,Introduction to Game Development,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12787,Software Engineering,Advanced Operating Systems,5,3
12784,Software Engineering,Storage Systems,5,2
12785,Software Engineering,Introduction to Game Development,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12794,Software Engineering,Analytic methods in Computer Science,5,1
13685,Software Engineering,Introduction to Finance,5,1
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12794,Software Engineering,Analytic methods in Computer Science,5,1
13685,Software Engineering,Introduction to Finance,5,1
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13685,Software Engineering,Introduction to Finance,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12788,Software Engineering,Blockchain Technologies 2,5,3
12784,Software Engineering,Storage Systems,5,2
12786,Software Engineering,Introduction to SRE,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12823,Software Engineering,Cross-platform mobile development,5,3
12785,Software Engineering,Introduction to Game Development,4,3
12800,Software Engineering,Native Mobile Development,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13684,Software Engineering,Software Design Patterns,5,1
12822,Software Engineering,Advanced Programming 2,5,3
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
12785,Software Engineering,Introduction to Game Development,4,3
12801,Software Engineering,Advanced programming 1,5,2
12795,Software Engineering,Design and Analysis of Algorithms,5,1
13685,Software Engineering,Introduction to Finance,5,1
12788,Software Engineering,Blockchain Technologies 2,5,3
12783,Software Engineering,Blockchain Technologies 1,5,2
